iso_time_utc	mono_s	mode	event	step_idx	goal_x_cm	goal_y_cm	rover_x_cm	rover_y_cm	goal_dist_cm	status	rover_z_cm	heading_deg	raw_rover_x_m	raw_rover_y_m	raw_rover_z_m	raw_heading_deg	speed	abs_speed	avg_abs_speed	prev_avg_abs_speed	pitch_deg	roll_deg	delta_pitch_deg	delta_roll_deg	attitude_deg	throttle_cmd	steering_cmd	brakes	lights_on	waypoint_idx	target_x_cm	target_y_cm	waypoint_dist_cm	waypoint_avg_dist_cm	total_traveled_cm	stationary_anchor_x_cm	stationary_anchor_y_cm	stationary_elapsed_s	moved_since_anchor_cm	movement_detected	stuck_detection_armed	stuck_rearm_pending	rearm_elapsed_s	startup_grace_elapsed	angle_stuck_detected	speed_drop_stuck_detected	impact_stop_stuck_detected	commanded_stall_detected	lidar_contact_stuck_detected	high_attitude_stuck_detected	near_rollover_detected	rollover_detected	collision_stuck_detected	heading_correction_active	heading_correction_suppressed	reverse_active	recovery_brake_active	recovery_rearm_hold_active	obstacle_added	obstacle_total	path_len	lidar_min_cm	lidar_front_min_cm	lidar_left_min_cm	lidar_right_min_cm	lidar_rear_min_cm	lidar_valid_count	lidar_00_cm	lidar_01_cm	lidar_02_cm	lidar_03_cm	lidar_04_cm	lidar_05_cm	lidar_06_cm	lidar_07_cm	lidar_08_cm	lidar_09_cm	lidar_10_cm	lidar_11_cm	lidar_12_cm	lidar_13_cm	lidar_14_cm	lidar_15_cm	lidar_16_cm
2026-05-18T21:42:03Z	134450.246	dumbdrive_drive	loop_tick	1226	1940.518	-1244.246	-2810.010	100.000	4937.055	Running | Goals: 2	229.999	-27.300	-5695.100	-10090.900	1442.300	117.300	1.300	1.300	1.300	1.250	1.400	-1.300	0.000	0.000	1.400	10.000	0.712	0	0	51	-2349.395	80.754	461.017	465.873	42577.476	-2810.010	100.000	0.000	0.000	1	1	0	0.000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	560	352.340	430.090	352.340	442.860	369.260	11	-1.000	549.010	-1.000	585.070	990.890	430.090	442.860	352.340	470.020	823.070	373.720	369.260	-1.000	-1.000	-1.000	-1.000	955.250
2026-05-18T21:42:03Z	134450.467	dumbdrive_drive	loop_tick	1227	1940.518	-1244.246	-2780.029	90.039	4905.495	Running | Goals: 2	229.999	-25.200	-5694.800	-10091.000	1442.300	115.200	1.400	1.400	1.325	1.300	1.300	-1.400	-0.100	-0.100	1.400	10.000	0.689	0	0	51	-2285.560	80.754	494.557	465.921	42609.068	-2780.029	90.039	0.000	31.592	1	1	0	0.000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	554	356.590	433.200	389.840	446.050	356.590	11	-1.000	551.940	-1.000	588.480	998.760	433.200	446.050	389.840	471.460	814.850	362.820	356.590	-1.000	-1.000	-1.000	-1.000	963.370
2026-05-18T21:42:03Z	134450.689	dumbdrive_drive	loop_tick	1228	1940.518	-1244.246	-2780.029	90.039	4905.495	Running | Goals: 2	229.999	-25.200	-5694.800	-10091.000	1442.300	115.200	1.400	1.400	1.350	1.325	1.300	-1.400	0.000	0.000	1.400	10.000	0.689	0	0	51	-2285.560	80.754	494.557	465.969	42609.068	-2780.029	90.039	0.000	0.000	1	1	0	0.000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	554	356.590	433.200	389.840	446.050	356.590	11	-1.000	551.940	-1.000	588.480	998.760	433.200	446.050	389.840	471.460	814.850	362.820	356.590	-1.000	-1.000	-1.000	-1.000	963.370
2026-05-18T21:42:03Z	134450.911	dumbdrive_drive	loop_tick	1229	1940.518	-1244.246	-2780.029	90.039	4905.495	Running | Goals: 2	229.999	-25.200	-5694.800	-10091.000	1442.300	115.200	1.400	1.400	1.375	1.350	1.300	-1.400	0.000	0.000	1.400	10.000	0.689	0	0	51	-2285.560	80.754	494.557	466.017	42609.068	-2780.029	90.039	0.000	0.000	1	1	0	0.000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	554	356.590	433.200	389.840	446.050	356.590	11	-1.000	551.940	-1.000	588.480	998.760	433.200	446.050	389.840	471.460	814.850	362.820	356.590	-1.000	-1.000	-1.000	-1.000	963.370
2026-05-18T21:42:04Z	134451.132	dumbdrive_drive	loop_tick	1230	1940.518	-1244.246	-2780.029	90.039	4905.495	Running | Goals: 2	229.999	-25.200	-5694.800	-10091.000	1442.300	115.200	1.400	1.400	1.400	1.375	1.300	-1.400	0.000	0.000	1.400	10.000	0.689	0	0	51	-2285.560	80.754	494.557	466.064	42609.068	-2780.029	90.039	0.000	0.000	1	1	0	0.000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	554	356.590	433.200	389.840	446.050	356.590	11	-1.000	551.940	-1.000	588.480	998.760	433.200	446.050	389.840	471.460	814.850	362.820	356.590	-1.000	-1.000	-1.000	-1.000	963.370
2026-05-18T21:42:04Z	134451.358	dumbdrive_drive	loop_tick	1231	1940.518	-1244.246	-2780.029	90.039	4905.495	Running | Goals: 2	229.999	-25.200	-5694.800	-10091.000	1442.300	115.200	1.400	1.400	1.400	1.400	1.300	-1.400	0.000	0.000	1.400	10.000	0.689	0	0	51	-2285.560	80.754	494.557	466.112	42609.068	-2780.029	90.039	0.000	0.000	1	1	0	0.000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	554	356.590	433.200	389.840	446.050	356.590	11	-1.000	551.940	-1.000	588.480	998.760	433.200	446.050	389.840	471.460	814.850	362.820	356.590	-1.000	-1.000	-1.000	-1.000	963.370
2026-05-18T21:42:04Z	134451.578	dumbdrive_drive	loop_tick	1232	1940.518	-1244.246	-2739.990	79.980	4864.230	Running | Goals: 2	229.999	-23.000	-5694.400	-10091.101	1442.300	113.000	1.600	1.600	1.450	1.400	1.000	-1.200	-0.300	0.200	1.200	10.000	0.660	0	0	51	-2240.010	80.754	499.981	466.168	42650.351	-2739.990	79.980	0.000	41.283	1	1	0	0.000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	549	358.870	429.800	429.800	443.100	358.870	10	-1.000	542.930	-1.000	584.320	-1.000	429.800	443.100	451.190	476.610	779.720	359.950	358.870	-1.000	-1.000	-1.000	-1.000	948.040
2026-05-18T21:42:04Z	134451.800	dumbdrive_drive	loop_tick	1233	1940.518	-1244.246	-2739.990	79.980	4864.230	Running | Goals: 2	229.999	-23.000	-5694.400	-10091.101	1442.300	113.000	1.600	1.600	1.500	1.450	1.000	-1.200	0.000	0.000	1.200	10.000	0.660	0	0	51	-2240.010	80.754	499.981	466.224	42650.351	-2739.990	79.980	0.000	0.000	1	1	0	0.000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	549	358.870	429.800	429.800	443.100	358.870	10	-1.000	542.930	-1.000	584.320	-1.000	429.800	443.100	451.190	476.610	779.720	359.950	358.870	-1.000	-1.000	-1.000	-1.000	948.040
2026-05-18T21:42:05Z	134452.017	dumbdrive_drive	loop_tick	1234	1940.518	-1244.246	-2739.990	79.980	4864.230	Running | Goals: 2	229.999	-23.000	-5694.400	-10091.101	1442.300	113.000	1.600	1.600	1.550	1.500	1.000	-1.200	0.000	0.000	1.200	10.000	0.660	0	0	51	-2240.010	80.754	499.981	466.280	42650.351	-2739.990	79.980	0.000	0.000	1	1	0	0.000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	549	358.870	429.800	429.800	443.100	358.870	10	-1.000	542.930	-1.000	584.320	-1.000	429.800	443.100	451.190	476.610	779.720	359.950	358.870	-1.000	-1.000	-1.000	-1.000	948.040
2026-05-18T21:42:05Z	134452.240	dumbdrive_drive	loop_tick	1235	1940.518	-1244.246	-2739.990	79.980	4864.230	Running | Goals: 2	229.999	-23.000	-5694.400	-10091.101	1442.300	113.000	1.600	1.600	1.600	1.550	1.000	-1.200	0.000	0.000	1.200	10.000	0.660	0	0	51	-2240.010	80.754	499.981	466.335	42650.351	-2739.990	79.980	0.000	0.000	1	1	0	0.000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	549	358.870	429.800	429.800	443.100	358.870	10	-1.000	542.930	-1.000	584.320	-1.000	429.800	443.100	451.190	476.610	779.720	359.950	358.870	-1.000	-1.000	-1.000	-1.000	948.040
2026-05-18T21:42:05Z	134452.461	dumbdrive_drive	loop_tick	1236	1940.518	-1244.246	-2700.000	70.020	4823.039	Running | Goals: 2	229.999	-20.700	-5694.000	-10091.200	1442.300	110.700	1.800	1.800	1.650	1.600	0.700	-1.100	-0.300	0.100	1.100	10.000	0.627	0	0	51	-2202.207	80.754	497.909	466.387	42691.563	-2700.000	70.020	0.000	41.212	1	1	0	0.000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	545	356.970	427.290	427.290	440.830	356.970	9	-1.000	535.000	-1.000	580.840	-1.000	427.290	440.830	442.380	482.600	750.940	356.970	361.610	-1.000	-1.000	-1.000	-1.000	-1.000
2026-05-18T21:42:05Z	134452.684	dumbdrive_drive	loop_tick	1237	1940.518	-1244.246	-2700.000	70.020	4823.039	Running | Goals: 2	229.999	-20.700	-5694.000	-10091.200	1442.300	110.700	1.800	1.800	1.700	1.650	0.700	-1.100	0.000	0.000	1.100	10.000	0.627	0	0	51	-2202.207	80.754	497.909	466.439	42691.563	-2700.000	70.020	0.000	0.000	1	1	0	0.000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	545	356.970	427.290	427.290	440.830	356.970	9	-1.000	535.000	-1.000	580.840	-1.000	427.290	440.830	442.380	482.600	750.940	356.970	361.610	-1.000	-1.000	-1.000	-1.000	-1.000
2026-05-18T21:42:05Z	134452.905	dumbdrive_drive	loop_tick	1238	1940.518	-1244.246	-2700.000	70.020	4823.039	Running | Goals: 2	229.999	-20.700	-5694.000	-10091.200	1442.300	110.700	1.800	1.800	1.750	1.700	0.700	-1.100	0.000	0.000	1.100	10.000	0.627	0	0	51	-2202.207	80.754	497.909	466.491	42691.563	-2700.000	70.020	0.000	0.000	1	1	0	0.000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	545	356.970	427.290	427.290	440.830	356.970	9	-1.000	535.000	-1.000	580.840	-1.000	427.290	440.830	442.380	482.600	750.940	356.970	361.610	-1.000	-1.000	-1.000	-1.000	-1.000
2026-05-18T21:42:06Z	134453.125	dumbdrive_drive	loop_tick	1239	1940.518	-1244.246	-2700.000	70.020	4823.039	Running | Goals: 2	229.999	-20.700	-5694.000	-10091.200	1442.300	110.700	1.800	1.800	1.800	1.750	0.700	-1.100	0.000	0.000	1.100	10.000	0.627	0	0	51	-2202.207	80.754	497.909	466.542	42691.563	-2700.000	70.020	0.000	0.000	1	1	0	0.000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	545	356.970	427.290	427.290	440.830	356.970	9	-1.000	535.000	-1.000	580.840	-1.000	427.290	440.830	442.380	482.600	750.940	356.970	361.610	-1.000	-1.000	-1.000	-1.000	-1.000
2026-05-18T21:42:06Z	134453.349	dumbdrive_drive	loop_tick	1240	1940.518	-1244.246	-2700.000	70.020	4823.039	Running | Goals: 2	229.999	-20.700	-5694.000	-10091.200	1442.300	110.700	1.800	1.800	1.800	1.800	0.700	-1.100	0.000	0.000	1.100	10.000	0.627	0	0	51	-2202.207	80.754	497.909	466.594	42691.563	-2700.000	70.020	0.000	0.000	1	1	0	0.000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	545	356.970	427.290	427.290	440.830	356.970	9	-1.000	535.000	-1.000	580.840	-1.000	427.290	440.830	442.380	482.600	750.940	356.970	361.610	-1.000	-1.000	-1.000	-1.000	-1.000
2026-05-18T21:42:06Z	134453.571	dumbdrive_drive	loop_tick	1241	1940.518	-1244.246	-2660.010	60.058	4781.848	Running | Goals: 2	229.999	-18.500	-5693.600	-10091.300	1442.300	108.500	1.900	1.900	1.825	1.800	0.400	-1.000	-0.300	0.100	1.000	10.000	0.602	0	0	51	-2200.554	80.754	459.922	466.583	42732.775	-2660.010	60.058	0.000	41.212	1	1	0	0.000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	545	352.270	424.140	424.140	437.780	352.270	9	-1.000	526.550	-1.000	575.990	-1.000	424.140	437.780	434.700	487.090	724.980	352.270	362.290	-1.000	-1.000	-1.000	-1.000	-1.000
2026-05-18T21:42:06Z	134453.785	dumbdrive_drive	loop_tick	1242	1940.518	-1244.246	-2660.010	60.058	4781.848	Running | Goals: 2	229.999	-18.500	-5693.600	-10091.300	1442.300	108.500	1.900	1.900	1.850	1.825	0.400	-1.000	0.000	0.000	1.000	10.000	0.602	0	0	51	-2200.554	80.754	459.922	466.572	42732.775	-2660.010	60.058	0.000	0.000	1	1	0	0.000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	545	352.270	424.140	424.140	437.780	352.270	9	-1.000	526.550	-1.000	575.990	-1.000	424.140	437.780	434.700	487.090	724.980	352.270	362.290	-1.000	-1.000	-1.000	-1.000	-1.000
2026-05-18T21:42:06Z	134454.008	dumbdrive_drive	loop_tick	1243	1940.518	-1244.246	-2660.010	60.058	4781.848	Running | Goals: 2	229.999	-18.500	-5693.600	-10091.300	1442.300	108.500	1.900	1.900	1.875	1.850	0.400	-1.000	0.000	0.000	1.000	10.000	0.602	0	0	51	-2200.554	80.754	459.922	466.561	42732.775	-2660.010	60.058	0.000	0.000	1	1	0	0.000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	545	352.270	424.140	424.140	437.780	352.270	9	-1.000	526.550	-1.000	575.990	-1.000	424.140	437.780	434.700	487.090	724.980	352.270	362.290	-1.000	-1.000	-1.000	-1.000	-1.000
2026-05-18T21:42:07Z	134454.229	dumbdrive_drive	loop_tick	1244	1940.518	-1244.246	-2660.010	60.058	4781.848	Running | Goals: 2	229.999	-18.500	-5693.600	-10091.300	1442.300	108.500	1.900	1.900	1.900	1.875	0.400	-1.000	0.000	0.000	1.000	10.000	0.602	0	0	51	-2200.554	80.754	459.922	466.550	42732.775	-2660.010	60.058	0.000	0.000	1	1	0	0.000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	545	352.270	424.140	424.140	437.780	352.270	9	-1.000	526.550	-1.000	575.990	-1.000	424.140	437.780	434.700	487.090	724.980	352.270	362.290	-1.000	-1.000	-1.000	-1.000	-1.000
2026-05-18T21:42:07Z	134454.450	dumbdrive_drive	loop_tick	1245	1940.518	-1244.246	-2610.010	50.000	4731.002	Running | Goals: 2	229.999	-16.300	-5693.100	-10091.400	1442.300	106.300	2.100	2.100	1.950	1.900	-0.100	-1.000	-0.500	0.000	1.000	10.000	0.580	0	0	52	-2170.106	80.754	440.978	466.509	42783.777	-2610.010	50.000	0.000	51.002	1	1	0	0.000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	543	363.530	418.450	418.450	431.330	363.530	9	-1.000	515.020	-1.000	564.730	-1.000	418.450	431.330	431.320	488.490	706.050	363.530	377.700	-1.000	-1.000	-1.000	-1.000	-1.000
2026-05-18T21:42:07Z	134454.671	dumbdrive_drive	loop_tick	1246	1940.518	-1244.246	-2610.010	50.000	4731.002	Running | Goals: 2	229.999	-16.300	-5693.100	-10091.400	1442.300	106.300	2.100	2.100	2.000	1.950	-0.100	-1.000	0.000	0.000	1.000	10.000	0.580	0	0	52	-2170.106	80.754	440.978	466.467	42783.777	-2610.010	50.000	0.000	0.000	1	1	0	0.000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	543	363.530	418.450	418.450	431.330	363.530	9	-1.000	515.020	-1.000	564.730	-1.000	418.450	431.330	431.320	488.490	706.050	363.530	377.700	-1.000	-1.000	-1.000	-1.000	-1.000
2026-05-18T21:42:07Z	134454.892	dumbdrive_drive	loop_tick	1247	1940.518	-1244.246	-2610.010	50.000	4731.002	Running | Goals: 2	229.999	-16.300	-5693.100	-10091.400	1442.300	106.300	2.100	2.100	2.050	2.000	-0.100	-1.000	0.000	0.000	1.000	10.000	0.580	0	0	52	-2170.106	80.754	440.978	466.426	42783.777	-2610.010	50.000	0.000	0.000	1	1	0	0.000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	543	363.530	418.450	418.450	431.330	363.530	9	-1.000	515.020	-1.000	564.730	-1.000	418.450	431.330	431.320	488.490	706.050	363.530	377.700	-1.000	-1.000	-1.000	-1.000	-1.000
2026-05-18T21:42:08Z	134455.114	dumbdrive_drive	loop_tick	1248	1940.518	-1244.246	-2610.010	50.000	4731.002	Running | Goals: 2	229.999	-16.300	-5693.100	-10091.400	1442.300	106.300	2.100	2.100	2.100	2.050	-0.100	-1.000	0.000	0.000	1.000	10.000	0.580	0	0	52	-2170.106	80.754	440.978	466.385	42783.777	-2610.010	50.000	0.000	0.000	1	1	0	0.000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	543	363.530	418.450	418.450	431.330	363.530	9	-1.000	515.020	-1.000	564.730	-1.000	418.450	431.330	431.320	488.490	706.050	363.530	377.700	-1.000	-1.000	-1.000	-1.000	-1.000
2026-05-18T21:42:08Z	134455.337	dumbdrive_drive	loop_tick	1249	1940.518	-1244.246	-2610.010	50.000	4731.002	Running | Goals: 2	229.999	-16.300	-5693.100	-10091.400	1442.300	106.300	2.100	2.100	2.100	2.100	-0.100	-1.000	0.000	0.000	1.000	10.000	0.580	0	0	52	-2170.106	80.754	440.978	466.344	42783.777	-2610.010	50.000	0.000	0.000	1	1	0	0.000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	543	363.530	418.450	418.450	431.330	363.530	9	-1.000	515.020	-1.000	564.730	-1.000	418.450	431.330	431.320	488.490	706.050	363.530	377.700	-1.000	-1.000	-1.000	-1.000	-1.000
2026-05-18T21:42:08Z	134455.558	dumbdrive_drive	loop_tick	1250	1940.518	-1244.246	-2560.010	40.039	4680.186	Running | Goals: 2	229.999	-14.000	-5692.600	-10091.500	1442.300	104.000	2.300	2.300	2.150	2.100	-0.400	-1.200	-0.300	-0.200	1.200	10.000	0.549	0	0	52	-2113.344	80.754	448.518	466.315	42834.759	-2560.010	40.039	0.000	50.983	1	1	0	0.000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	537	353.360	416.960	416.960	428.070	353.360	9	-1.000	511.680	-1.000	556.590	-1.000	416.960	428.070	433.450	481.190	704.550	353.360	367.370	-1.000	-1.000	-1.000	-1.000	-1.000
2026-05-18T21:42:08Z	134455.779	dumbdrive_drive	loop_tick	1251	1940.518	-1244.246	-2560.010	40.039	4680.186	Running | Goals: 2	229.999	-14.000	-5692.600	-10091.500	1442.300	104.000	2.300	2.300	2.200	2.150	-0.400	-1.200	0.000	0.000	1.200	10.000	0.549	0	0	52	-2113.344	80.754	448.518	466.287	42834.759	-2560.010	40.039	0.000	0.000	1	1	0	0.000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	537	353.360	416.960	416.960	428.070	353.360	9	-1.000	511.680	-1.000	556.590	-1.000	416.960	428.070	433.450	481.190	704.550	353.360	367.370	-1.000	-1.000	-1.000	-1.000	-1.000
2026-05-18T21:42:08Z	134456.001	dumbdrive_drive	loop_tick	1252	1940.518	-1244.246	-2560.010	40.039	4680.186	Running | Goals: 2	229.999	-14.000	-5692.600	-10091.500	1442.300	104.000	2.300	2.300	2.250	2.200	-0.400	-1.200	0.000	0.000	1.200	10.000	0.549	0	0	52	-2113.344	80.754	448.518	466.258	42834.759	-2560.010	40.039	0.000	0.000	1	1	0	0.000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	537	353.360	416.960	416.960	428.070	353.360	9	-1.000	511.680	-1.000	556.590	-1.000	416.960	428.070	433.450	481.190	704.550	353.360	367.370	-1.000	-1.000	-1.000	-1.000	-1.000
2026-05-18T21:42:09Z	134456.221	dumbdrive_drive	loop_tick	1253	1940.518	-1244.246	-2560.010	40.039	4680.186	Running | Goals: 2	229.999	-14.000	-5692.600	-10091.500	1442.300	104.000	2.300	2.300	2.300	2.250	-0.400	-1.200	0.000	0.000	1.200	10.000	0.549	0	0	52	-2113.344	80.754	448.518	466.230	42834.759	-2560.010	40.039	0.000	0.000	1	1	0	0.000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	537	353.360	416.960	416.960	428.070	353.360	9	-1.000	511.680	-1.000	556.590	-1.000	416.960	428.070	433.450	481.190	704.550	353.360	367.370	-1.000	-1.000	-1.000	-1.000	-1.000
2026-05-18T21:42:09Z	134456.440	dumbdrive_drive	loop_tick	1254	1940.518	-1244.246	-2500.000	29.980	4619.725	Running | Goals: 2	229.999	-11.800	-5692.000	-10091.601	1442.300	101.800	2.500	2.500	2.350	2.300	-0.300	-1.500	0.100	-0.300	1.500	10.000	0.510	0	0	52	-2020.723	80.754	481.959	466.255	42895.606	-2500.000	29.980	0.000	60.847	1	1	0	0.000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	528	336.430	427.440	427.440	436.010	336.430	10	953.180	526.840	-1.000	564.350	-1.000	427.440	436.010	443.090	470.780	726.930	336.430	343.650	-1.000	-1.000	-1.000	-1.000	-1.000
2026-05-18T21:42:09Z	134456.663	dumbdrive_drive	loop_tick	1255	1940.518	-1244.246	-2500.000	29.980	4619.725	Running | Goals: 2	229.999	-11.800	-5692.000	-10091.601	1442.300	101.800	2.500	2.500	2.400	2.350	-0.300	-1.500	0.000	0.000	1.500	10.000	0.510	0	0	52	-2020.723	80.754	481.959	466.280	42895.606	-2500.000	29.980	0.000	0.000	1	1	0	0.000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	528	336.430	427.440	427.440	436.010	336.430	10	953.180	526.840	-1.000	564.350	-1.000	427.440	436.010	443.090	470.780	726.930	336.430	343.650	-1.000	-1.000	-1.000	-1.000	-1.000
2026-05-18T21:42:09Z	134456.877	dumbdrive_drive	loop_tick	1256	1940.518	-1244.246	-2500.000	29.980	4619.725	Running | Goals: 2	229.999	-11.800	-5692.000	-10091.601	1442.300	101.800	2.500	2.500	2.450	2.400	-0.300	-1.500	0.000	0.000	1.500	10.000	0.510	0	0	52	-2020.723	80.754	481.959	466.305	42895.606	-2500.000	29.980	0.000	0.000	1	1	0	0.000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	528	336.430	427.440	427.440	436.010	336.430	10	953.180	526.840	-1.000	564.350	-1.000	427.440	436.010	443.090	470.780	726.930	336.430	343.650	-1.000	-1.000	-1.000	-1.000	-1.000
2026-05-18T21:42:10Z	134457.098	dumbdrive_drive	loop_tick	1257	1940.518	-1244.246	-2500.000	29.980	4619.725	Running | Goals: 2	229.999	-11.800	-5692.000	-10091.601	1442.300	101.800	2.500	2.500	2.500	2.450	-0.300	-1.500	0.000	0.000	1.500	10.000	0.510	0	0	52	-2020.723	80.754	481.959	466.330	42895.606	-2500.000	29.980	0.000	0.000	1	1	0	0.000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	528	336.430	427.440	427.440	436.010	336.430	10	953.180	526.840	-1.000	564.350	-1.000	427.440	436.010	443.090	470.780	726.930	336.430	343.650	-1.000	-1.000	-1.000	-1.000	-1.000
2026-05-18T21:42:10Z	134457.313	dumbdrive_drive	loop_tick	1258	1940.518	-1244.246	-2500.000	29.980	4619.725	Running | Goals: 2	229.999	-11.800	-5692.000	-10091.601	1442.300	101.800	2.500	2.500	2.500	2.500	-0.300	-1.500	0.000	0.000	1.500	10.000	0.510	0	0	52	-2020.723	80.754	481.959	466.355	42895.606	-2500.000	29.980	0.000	0.000	1	1	0	0.000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	528	336.430	427.440	427.440	436.010	336.430	10	953.180	526.840	-1.000	564.350	-1.000	427.440	436.010	443.090	470.780	726.930	336.430	343.650	-1.000	-1.000	-1.000	-1.000	-1.000
2026-05-18T21:42:10Z	134457.535	dumbdrive_drive	loop_tick	1259	1940.518	-1244.246	-2439.990	20.020	4559.301	Running | Goals: 2	220.001	-9.700	-5691.400	-10091.700	1442.200	99.700	2.700	2.700	2.550	2.500	-0.200	-1.600	0.100	-0.100	1.600	10.000	0.485	0	0	52	-1964.148	80.754	479.703	466.376	42957.253	-2439.990	20.020	0.000	60.831	1	1	0	0.000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	522	312.580	439.940	439.940	447.440	312.580	9	-1.000	545.750	-1.000	580.040	-1.000	439.940	447.440	442.120	466.620	731.270	317.540	312.580	-1.000	-1.000	-1.000	-1.000	-1.000
2026-05-18T21:42:10Z	134457.757	dumbdrive_drive	loop_tick	1260	1940.518	-1244.246	-2439.990	20.020	4559.301	Running | Goals: 2	220.001	-9.700	-5691.400	-10091.700	1442.200	99.700	2.700	2.700	2.600	2.550	-0.200	-1.600	0.000	0.000	1.600	10.000	0.485	0	0	52	-1964.148	80.754	479.703	466.397	42957.253	-2439.990	20.020	0.000	0.000	1	1	0	0.000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	522	312.580	439.940	439.940	447.440	312.580	9	-1.000	545.750	-1.000	580.040	-1.000	439.940	447.440	442.120	466.620	731.270	317.540	312.580	-1.000	-1.000	-1.000	-1.000	-1.000
2026-05-18T21:42:10Z	134457.978	dumbdrive_drive	loop_tick	1261	1940.518	-1244.246	-2439.990	20.020	4559.301	Running | Goals: 2	220.001	-9.700	-5691.400	-10091.700	1442.200	99.700	2.700	2.700	2.650	2.600	-0.200	-1.600	0.000	0.000	1.600	10.000	0.485	0	0	52	-1964.148	80.754	479.703	466.418	42957.253	-2439.990	20.020	0.000	0.000	1	1	0	0.000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	522	312.580	439.940	439.940	447.440	312.580	9	-1.000	545.750	-1.000	580.040	-1.000	439.940	447.440	442.120	466.620	731.270	317.540	312.580	-1.000	-1.000	-1.000	-1.000	-1.000
2026-05-18T21:42:11Z	134458.200	dumbdrive_drive	loop_tick	1262	1940.518	-1244.246	-2439.990	20.020	4559.301	Running | Goals: 2	220.001	-9.700	-5691.400	-10091.700	1442.200	99.700	2.700	2.700	2.700	2.650	-0.200	-1.600	0.000	0.000	1.600	10.000	0.485	0	0	52	-1964.148	80.754	479.703	466.439	42957.253	-2439.990	20.020	0.000	0.000	1	1	0	0.000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	522	312.580	439.940	439.940	447.440	312.580	9	-1.000	545.750	-1.000	580.040	-1.000	439.940	447.440	442.120	466.620	731.270	317.540	312.580	-1.000	-1.000	-1.000	-1.000	-1.000
2026-05-18T21:42:11Z	134458.423	dumbdrive_drive	loop_tick	1263	1940.518	-1244.246	-2439.990	20.020	4559.301	Running | Goals: 2	220.001	-9.700	-5691.400	-10091.700	1442.200	99.700	2.700	2.700	2.700	2.700	-0.200	-1.600	0.000	0.000	1.600	10.000	0.485	0	0	52	-1964.148	80.754	479.703	466.460	42957.253	-2439.990	20.020	0.000	0.000	1	1	0	0.000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	522	312.580	439.940	439.940	447.440	312.580	9	-1.000	545.750	-1.000	580.040	-1.000	439.940	447.440	442.120	466.620	731.270	317.540	312.580	-1.000	-1.000	-1.000	-1.000	-1.000
